Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
Streax HC  Ultralight Sapphire 160/-,PCS,0.00,0.00,0.00,0.00,3.00,327.03,0.00,0.00,19.00,2071.19,28.00,3587.62,48.00,6182.88,96.00,12365.76,0.00,0.00,48.00,6182.88,96.00,12365.76,0.00,0.00,338.00,43083.12
Streax HC  Ultralight Vibrant Red 160/-,PCS,0.00,0.00,10.00,1282.50,6.00,743.88,0.00,0.00,8.00,1020.03,6.00,772.86,3.00,386.46,8.00,1030.56,7.00,901.74,0.00,0.00,0.00,0.00,15.00,1900.81,63.00,8038.84
Streax HC  Vibrant Blonde 3no 160/-,PCS,0.00,0.00,29.00,3719.25,8.00,991.84,0.00,0.00,11.00,1416.96,21.00,2705.22,3.00,414.54,-6.00,-772.92,48.00,6342.31,0.00,0.00,0.00,0.00,0.00,0.00,114.00,14817.20
Streax HC Ultralights Soft RED 175/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,6.00,597.96,1.00,99.66,2.00,257.62,10.00,1206.80,0.00,0.00,0.00,0.00,2.00,247.16,0.00,0.00,17.00,2189.77,38.00,4598.97
Streax Insta HC Burgundy 25/-,PCS,1.00,12.46,1.00,12.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,24.92
Streax Insta HC Dark Brown 25/-,PCS,0.00,0.00,0.00,0.00,212.00,3593.40,0.00,0.00,279.00,4269.12,192.00,3050.88,0.00,0.00,0.00,0.00,192.00,3050.88,0.00,0.00,0.00,0.00,192.00,1545.60,1067.00,15509.88
Streax Insta HC N Black  25/-,PCS,0.00,0.00,0.00,0.00,20.00,339.00,0.00,0.00,18.00,1290.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384.00,3659.52,422.00,5289.22
Streax Insta Shampoo Hair Color 25ml 39/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,39.00,607.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,607.23
Streax Insta Shampoo HC Burgundy 25/-,PCS,0.00,0.00,0.00,0.00,22.00,296.12,0.00,0.00,60.00,934.20,218.00,3576.42,238.00,3970.62,384.00,6508.80,0.00,0.00,192.00,3254.40,0.00,0.00,0.00,0.00,1114.00,18540.56
Streax Insta Shampoo HC D Brown 15ml 25/,PCS,439.00,7526.98,2202.00,35848.92,639.00,10403.50,3214.00,51808.61,2302.00,37220.73,1593.00,25557.78,3679.00,58754.62,4169.00,68063.10,1189.00,19293.06,4457.00,72464.34,4969.00,80816.34,3207.00,51232.62,32059.00,518990.60
Streax Insta Shampoo HC N Black 15ml 25/,PCS,2688.00,43841.28,4224.00,68893.44,2132.00,34908.60,5760.00,93376.80,5254.00,85579.02,4735.00,77237.55,5075.00,81340.47,9458.00,154457.94,7323.00,119418.15,10422.00,162224.46,18632.00,266017.68,7339.00,118028.10,83042.00,1305323.49
Streax Insta Shampoo HC N Brown 15ml 25/,PCS,192.00,3131.52,2496.00,40709.76,980.00,16119.48,2112.00,34446.72,2708.00,44426.04,1344.00,22043.52,2112.00,35260.80,3088.00,50857.44,2496.00,40832.64,4224.00,69016.32,6528.00,106840.32,3264.00,53481.60,31544.00,517166.16
Streax Luscious Long Conditioner 249/--,PCS,0.00,0.00,0.00,0.00,0.00,0.00,3.00,465.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,465.30
Streax Luscious Long Shampoo 190/-,PCS,2.00,236.70,2.00,236.70,2.00,236.70,11.00,1301.85,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-118.35,0.00,0.00,0.00,0.00,0.00,0.00,-118.00,-13965.30,-102.00,-12071.70
Streax TLC  Dark Brown 170m No3,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.00,-2920.68,18.00,4381.02,0.00,0.00,-6.00,-1460.34,0.00,0.00,0.00,0.00,3.00,730.17,3.00,730.17
Streax TLC  Natural Brown 170m,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,-1460.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,-1460.34
Streax TLC D Brown Mini 225/-,PCS,16.00,2391.08,13.00,1821.95,0.00,0.00,0.00,0.00,0.00,0.00,42.00,3489.24,12.00,1830.48,54.00,5319.72,0.00,0.00,36.00,2574.36,0.00,0.00,24.00,1715.76,197.00,19142.59
Streax TLC Mahogany 170m,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,-1460.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,-1460.34
Streax TLC N Black 170ml 1 No,PCS,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2574.00,15.00,3746.67,6.00,1460.34,12.00,2920.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,973.56,73.00,11675.25
Streax TLC N Black Mini 225/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1465.95,0.00,0.00,18.00,2745.72,48.00,4404.48,0.00,0.00,72.00,5217.12,24.00,1716.00,24.00,1716.00,194.00,17265.27
Streax Ultralight Cappuccino Brown 160/-,PCS,3.00,327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,2728.14,48.00,6182.88,46.00,5701.52,0.00,0.00,0.00,0.00,96.00,12365.76,0.00,0.00,216.00,27305.30
Streax Ultralight Green Emerald 160/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3091.44,48.00,6182.88,96.00,12365.76,0.00,0.00,48.00,6182.88,0.00,0.00,-1.00,-99.66,215.00,27723.30
Streax Ultralight Hazel Brown 160/-,PCS,0.00,0.00,10.00,1282.50,9.00,1120.77,10.00,1183.50,0.00,0.00,19.00,2426.59,0.00,0.00,3.00,386.43,13.00,1674.53,9.00,1159.29,3.00,386.43,8.00,1030.48,84.00,10650.52
Streax Ultralight Mocha Brown 160/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,9.00,981.09,6.00,654.06,4.00,496.18,11.00,1366.06,16.00,2060.96,8.00,1030.56,0.00,0.00,0.00,0.00,9.00,1159.38,63.00,7748.29
Super Vasmol Kesh kala-33 100ml,PCS,1152.00,44906.88,1920.00,74877.12,132.00,5125.92,1283.00,49513.59,607.00,23773.59,960.00,39860.16,480.00,20002.56,915.00,38435.24,672.00,27772.80,288.00,12214.08,672.00,28710.72,1056.00,44258.88,10137.00,409451.54
Super Vasmol Kesh kala-33 50ml,PCS,30.00,666.72,90.00,2000.28,75.00,1766.49,54.00,1330.20,308.00,7147.85,36.00,880.44,264.00,6343.20,27.00,640.71,198.00,4414.38,0.00,0.00,426.00,9423.54,228.00,5009.16,1736.00,39622.97
Supply & installation of Solid box,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,102400.00,0.00,0.00,32.00,102400.00
TB DIAPERS PANTS EASY L 42s*6,PCS,18.00,8086.50,6.00,2406.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1000.05,18.00,7220.08,6.00,2502.96,12.00,3850.72,63.00,25067.01
TB DIAPERS PANTS EASY LARGE 30s*8,PCS,72.00,20807.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2223.00,32.00,8892.00,0.00,0.00,112.00,31922.28
TB DIAPERS PANTS EASY M 34s*8,PCS,-24.00,-6669.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,6238.68,0.00,0.00,0.00,0.00,0.00,0.00,4.00,-430.44
TB DIAPERS PANTS EASY M 50s*6,PCS,6.00,2695.50,12.00,4813.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,7508.90
TB DIAPERS PANTS EASY SMALL 42s*8,PCS,24.00,6669.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1559.67,0.00,0.00,0.00,0.00,0.00,0.00,31.00,8228.67
TB DIAPERS PANTS EASY SMALL 56s*6,PCS,0.00,0.00,30.00,12033.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,7220.10,16.00,6674.58,0.00,0.00,64.00,25928.16
TB DIAPERS PANTS EASY XL 26s*8,PCS,16.00,4712.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,3342.15,8.00,2223.00,0.00,0.00,0.00,0.00,39.00,10277.91
TB DIAPERS PANTS EASY XL 34s*6,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1666.75,6.00,2406.70,6.00,2502.96,0.00,0.00,17.00,6576.41
TB DIPAERS PANTS EASY X LARGE 7S*24,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1832.10,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1832.10
Vasmol Jasmine Hair Oil -100ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,48.82,-2.00,-48.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vasmol Shehnai Natural Heena -150gm,PCS,12.00,467.88,18.00,701.82,6.00,237.96,7.00,297.42,22.00,902.22,12.00,496.32,18.00,763.68,6.00,305.10,0.00,0.00,12.00,704.04,0.00,0.00,6.00,305.10,119.00,5181.54
VICCO  DALCH TOOTHPASTE 160GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,3040.20,360.00,18241.20,180.00,9120.60,600.00,30402.00
VICCO  SAUNF TOOTHPASTE 200GM,PCS,120.00,6240.00,60.00,3120.00,0.00,0.00,720.00,37440.00,480.00,28128.00,1440.00,74880.00,360.00,21840.00,1500.00,81120.00,2280.00,127968.00,1140.00,59311.80,1920.00,109250.40,2160.00,118568.40,12180.00,667866.60
VICCO Action Clean Tooth Brush,PCS,400.00,7688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,7688.00
VICCO NARAYANI CREAM 30G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,2746.80,0.00,0.00,60.00,2746.80
VICCO Senso Clean Tooth Brush,PCS,576.00,18040.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.00,18040.32
VICCO SKIN CRM TURMERIC VTC 15G,PCS,138.00,7668.96,138.00,7721.70,408.00,22848.00,114.00,6600.00,132.00,7432.68,106.00,5939.22,240.00,13446.72,222.00,12432.00,138.00,7728.00,258.00,14620.80,102.00,6038.40,102.00,6038.40,2098.00,118514.88
VICCO SKIN CRM TURMERIC VTC 30G,PCS,184.00,19136.00,634.00,65936.00,843.00,88228.80,348.00,36192.00,550.00,56051.60,363.00,37699.92,0.00,0.00,900.00,97500.42,1044.00,112375.08,0.00,0.00,148.00,16092.00,426.00,46348.80,5440.00,575560.62
VICCO SKIN CRM TURMERIC VTC 50G,PCS,720.00,114048.00,320.00,50688.00,480.00,76032.00,360.00,54308.58,468.00,74131.20,390.00,61776.00,240.00,39936.00,500.00,83040.00,600.00,99840.00,400.00,66560.00,400.00,66544.00,700.00,116456.00,5578.00,903359.78
VICCO SKIN CRM TURMERIC VTC 70G,PCS,546.00,107016.00,306.00,59976.00,414.00,81144.00,300.00,57680.00,480.00,94080.00,540.00,105840.00,240.00,48960.00,960.00,195840.00,600.00,122400.00,528.00,107712.00,966.00,197064.00,1026.00,209304.00,6906.00,1387016.00
VICCO SKIN CRM WSO 15G,PCS,54.00,1080.24,18.00,360.18,102.00,2040.30,105.00,2100.00,85.00,1700.00,0.00,0.00,174.00,3480.00,72.00,1440.00,210.00,4200.00,120.00,2400.00,144.00,2880.00,198.00,4027.20,1282.00,25707.92
VICCO SKIN CRM WSO CRM 30G,PCS,1080.00,44928.00,1080.00,44928.00,720.00,29952.00,720.00,29238.84,900.00,37440.00,720.00,29952.00,360.00,14976.00,1260.00,55872.00,540.00,24192.00,360.00,16128.00,540.00,24192.00,540.00,24192.00,8820.00,375990.84
VICCO SKIN CRM WSO CRM 60G,PCS,240.00,26496.00,0.00,0.00,0.00,0.00,120.00,13248.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.00,21024.00,0.00,0.00,0.00,0.00,540.00,60768.00
VICCO Tur Shaving Cream Foam Base 70g,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,1920.00,0.00,0.00,60.00,1920.00
VICCO TURMERIC CR FW FOAM BASE 70g,PCS,120.00,8976.00,0.00,0.00,0.00,0.00,120.00,4608.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,13584.00
VICCO VAJRADANTI PASTE 100 77/-,PCS,1020.00,59568.00,1200.00,70080.00,1560.00,91104.00,720.00,41380.58,1320.00,77088.00,1440.00,84096.00,1200.00,73920.00,1800.00,110880.00,2520.00,155232.00,1920.00,118272.00,1560.00,96087.00,2520.00,155223.00,18780.00,1132930.58
VICCO VAJRADANTI PASTE 150g 105/-,PCS,300.00,23520.00,360.00,28224.00,360.00,28224.00,540.00,42336.00,420.00,32928.00,480.00,39648.00,120.00,10080.00,900.00,75600.00,0.00,0.00,840.00,70560.00,360.00,30240.00,960.00,80640.00,5640.00,462000.00
VICCO VAJRADANTI PASTE 200 127/-,PCS,720.00,69120.00,600.00,57600.00,1082.00,103872.00,2100.00,201600.00,1799.00,177744.00,1080.00,109392.00,900.00,91440.00,1620.00,164256.00,1200.00,121920.00,2280.00,231648.00,1020.00,103632.00,1441.00,146391.20,15842.00,1578615.20
VICCO VAJRADANTI PASTE 50G,PCS,0.00,0.00,30.00,901.62,102.00,3132.30,51.00,1591.20,66.00,2059.20,58.00,1809.60,54.00,1684.80,0.00,0.00,180.00,5904.00,0.00,0.00,84.00,2755.20,96.00,3148.80,721.00,22986.72
VICCO VAJRADANTI POWDER 100G,PCS,132.00,11352.00,0.00,0.00,36.00,3024.00,48.00,4032.00,54.00,4536.00,12.00,1008.00,84.00,7392.00,66.00,5808.00,204.00,17352.00,120.00,10560.00,30.00,2640.00,264.00,23232.00,1050.00,90936.00
VICCO VAJRADANTI POWDER 50G,PCS,0.00,0.00,288.00,13881.60,432.00,21427.20,240.00,11904.00,0.00,0.00,96.00,4992.00,120.00,6240.24,156.00,8112.60,72.00,3744.12,132.00,6864.12,600.00,31200.36,444.00,23088.24,2580.00,131454.48
WOODWARDS GRIPE WATER 130ML,PCS,19.00,600.21,0.00,0.00,0.00,0.00,10.00,306.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,907.11
WOODWARDS GRIPE WATER 200ML,PCS,113.00,5260.89,5.00,241.05,2.00,96.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,2762.40,0.00,0.00,0.00,0.00,0.00,0.00,180.00,8360.76
WS  DEO EDGE 150 ML 199/-,PCS,68.00,8600.92,78.00,9866.22,48.00,6406.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-121.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.00,24752.28
WS AQUA FRESH 100 ML 999/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-9143.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-9143.40
WS ASL US 100ml 195/-,PCS,96.00,11899.68,24.00,2974.80,72.00,8923.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1403.19,204.00,25201.59
WS ASL US 50ml 110/-,PCS,191.00,13354.72,0.00,0.00,100.00,6992.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.00,20346.72
WS BP DEO STONE 120 ML 225/-,PCS,192.00,27457.92,48.00,6864.48,1416.00,202502.16,456.00,65212.56,2016.00,288308.16,720.00,102967.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4848.00,693312.48
WS CODE DEO CHROME 120 ML 250/-,PCS,177.00,27297.55,141.00,24677.17,171.00,27813.62,0.00,0.00,36.00,6296.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,2143.46,538.00,88227.93
WS CODE GOLD 120 ML,PCS,89.00,15413.30,50.00,8739.50,64.00,11172.58,0.00,0.00,24.00,4362.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,4782.30,256.00,44470.40
WS CODE IRIDIUM 120 ML 250/-,PCS,192.00,31223.85,45.00,7150.33,94.00,16430.26,0.00,0.00,48.00,8725.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,659.53,383.00,64189.41
WS CODE PLATINUM 120 ML 250/-,PCS,109.00,17320.10,0.00,0.00,29.00,5068.91,24.00,4362.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,7089.90,205.00,33841.63
WS CODE TITANIUM 120 ML 250/-,PCS,336.00,58729.44,424.00,74027.08,272.00,45068.31,48.00,8725.44,43.00,7816.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,824.41,1128.00,195191.22
WS DEO ASSORTED (LG+US+RED)2+1,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,5456.20,14.00,5456.20
WS DEO BEYOND 150 ML 199/-,PCS,8.00,1011.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1011.92
WS DEO BRONZE 120 ML 225/,PCS,15.00,2169.90,0.00,0.00,0.00,0.00,0.00,0.00,19.00,2722.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,3912.79,63.00,8804.83
WS DEO BS INTENCE BLACK 120 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,10143.09,85.00,10143.09
WS DEO BS INTENCE BLACK 150 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,6596.27,44.00,6596.27
WS DEO BS INTENCE NEON 120 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,13365.02,112.00,13365.02
WS DEO BS INTENCE OCEAN120 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,17183.59,144.00,17183.59
WS DEO BS INTENCE TRANCE 120 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,9904.43,83.00,9904.43
WS DEO BS INTENCE TRANCE 150 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,7046.02,47.00,7046.02
WS DEO BS INTENCE WOOD 120 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,17183.59,144.00,17183.59
WS DEO BS LEGEND 150 ML 199/,PCS,66.00,8348.28,0.00,0.00,0.00,0.00,33.00,4580.73,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-242.84,0.00,0.00,0.00,0.00,0.00,0.00,15.00,1888.98,112.00,14575.15
WS DEO BS RED 150 ML 210/-,PCS,48.00,6239.04,192.00,25626.72,101.00,13480.47,288.00,39977.28,75.00,10410.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,2644.58,725.00,98378.84
WS DEO BS US 150 ML 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,3.00,400.41,-5.00,-694.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,5415.08,41.00,5121.44
WS DEO CODE STEEL 120 ML 250/-,PCS,340.00,59344.68,578.00,100937.75,294.00,51361.00,55.00,9997.90,16.00,2908.48,0.00,0.00,0.00,0.00,-1.00,-152.54,0.00,0.00,0.00,0.00,0.00,0.00,73.00,12036.34,1355.00,236433.61
WS DEO COPPER 120 ML 250/-,PCS,60.00,10090.15,54.00,9438.66,57.00,9953.71,0.00,0.00,13.00,2363.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,5771.74,219.00,37617.40
WS DEO FOREST SPICE 150 ML 199/-,PCS,0.00,0.00,0.00,0.00,24.00,3199.44,54.00,7369.24,24.00,3331.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576.00,72536.95,678.00,86437.07
WS DEO LEGEND 225 ML 299/-,PCS,48.00,9122.02,0.00,0.00,0.00,0.00,144.00,30429.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,9066.71,240.00,48618.33
WS DEO RED 225 ML 315/-,PCS,918.00,175061.34,72.00,13682.88,104.00,20252.32,192.00,39978.24,48.00,9994.56,1248.00,249862.08,0.00,0.00,96.00,19220.16,0.00,0.00,0.00,0.00,0.00,0.00,192.00,36261.97,2870.00,564313.55
WS DEO SOAP (2+2 COMBI) 75GM 105/-,PCS,219.00,16565.16,322.00,25747.12,591.00,47239.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1467.86,1156.00,91019.22
WS DEO SOAP (3+1) COMBI 125GM 171/-,PCS,0.00,0.00,17.00,1359.32,85.00,10936.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.00,12296.18
WS DEO SOAP FOREST SPICE 125 GM 57/-,PCS,0.00,0.00,72.00,2593.44,168.00,7105.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,2285.50,299.00,11984.38
WS DEO SOAP MUSK 125 GM,PCS,0.00,0.00,147.00,5294.94,119.00,4760.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,266.00,10055.08
WS DEO US 150 ML 199/-,PCS,-1.00,-121.42,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1094.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,973.04
WS DEO US 225 ML 299/-,PCS,125.00,23755.54,89.00,16913.56,96.00,19220.16,96.00,19604.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,406.00,79493.90
WS HYDRA ENERGY 100 ML 599/,PCS,0.00,0.00,101.00,38453.64,0.00,0.00,30.00,11787.12,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-365.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,49875.27
WS HYDRA ENERGY 150 ML 199/-,PCS,411.00,51986.64,246.00,32142.42,63.00,8408.61,54.00,7431.66,12.00,1655.64,0.00,0.00,0.00,0.00,-1.00,-121.42,0.00,0.00,0.00,0.00,0.00,0.00,522.00,65736.61,1307.00,167240.16
WS HYDRA ENERGY 50 ML 299/-,PCS,144.00,36519.84,192.00,48693.12,168.00,42606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2871.15,516.00,130690.11
WS IRON 120 ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,4197.63,28.00,4197.63
WS NIGHT RIDER 150 ML,PCS,0.00,0.00,0.00,0.00,30.00,3962.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,3962.16
WS PERFUME  EDGE 100ML 599/-,PCS,240.00,91375.20,22.00,8376.06,74.00,28173.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336.00,127924.64
WS PERFUME  EDGE 50 ML 399/-,PCS,129.00,32715.69,6.00,1521.66,66.00,16738.05,0.00,0.00,0.00,0.00,-4.00,-1014.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,7176.86,227.00,57137.82
WS PERFUME COMPACT BLAST 18ML 65/,PCS,179.00,7396.28,15.00,619.80,46.00,1900.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,9916.62
