Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
TBC HONEY & ALMOND CREAM 100GM 75/-,PCS,3.00,152.55,5.00,254.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,406.80
TBC Honey Almond Cream 500gm 230/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1871.28,0.00,0.00,0.00,0.00,12.00,1871.28,8.00,1247.52,0.00,0.00,32.00,4990.08
TBC Honey Almond Lotion 100ml 70/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,569.52,0.00,0.00,0.00,0.00,0.00,0.00,12.00,569.52
TBC Honey Almond Lotion 300ml 135/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,4118.85,0.00,0.00,0.00,0.00,51.00,4805.29,6.00,549.18,0.00,0.00,102.00,9473.32
TBC Honey Almond Lotion 500ml 210/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,5125.68,0.00,0.00,0.00,0.00,33.00,4912.06,6.00,854.28,0.00,0.00,75.00,10892.02
TBC INSTA GLOW FACE PACK 400G 375/-,PCS,0.00,0.00,0.00,0.00,6.00,1525.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1525.50
TBC Insta Glow Herbal Bleach 345/-,PCS,2.00,467.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,467.82
TBC Instant Radiance Vita-C Kit 1400/,PCS,1.00,949.20,3.00,2847.60,0.00,0.00,1.00,949.20,4.00,3796.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,8542.80
TBC JEWEL BLEACH 43ml 70/-,PCS,0.00,0.00,0.00,0.00,36.00,1708.56,18.00,854.28,39.00,1850.94,33.00,1566.18,60.00,2847.60,18.00,854.28,30.00,1423.80,24.00,1210.22,30.00,1423.80,15.00,711.90,303.00,14451.56
TBC JEWEL FACE WASH 120ml 110/-,PCS,14.00,1241.72,14.00,1044.12,18.00,1342.44,9.00,671.22,4.00,298.32,9.00,671.22,18.00,1342.44,9.00,671.22,6.00,447.48,9.00,671.22,27.00,2013.66,0.00,0.00,137.00,10415.06
TBC JEWEL FACIAL KIT  285/-,PCS,10.00,2115.84,24.00,4637.52,9.00,1739.07,11.00,2125.53,12.00,2318.76,5.00,966.15,0.00,0.00,0.00,0.00,1.00,193.23,0.00,0.00,0.00,0.00,0.00,0.00,72.00,14096.10
TBC JEWEL FACIAL KIT 260G 1295/,PCS,4.00,3512.04,4.00,3512.04,5.00,4390.05,0.00,0.00,9.00,7902.09,3.00,2634.03,2.00,1756.02,0.00,0.00,0.00,0.00,2.00,1756.02,4.00,3512.04,2.00,1756.02,35.00,30730.35
TBC Jewel Luxury Cleanser 600/,PCS,0.00,0.00,0.00,0.00,1.00,406.80,0.00,0.00,0.00,0.00,2.00,813.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1220.40
TBC Jewel Luxury Cream  600/,PCS,0.00,0.00,0.00,0.00,1.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,1.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,813.60
TBC Jewel Luxury Facial Kit 725,PCS,13.00,6390.15,11.00,5407.05,10.00,4915.50,3.00,1474.65,8.00,3932.40,6.00,2949.30,12.00,5898.60,3.00,1474.65,5.00,2457.75,11.00,5407.05,9.00,4423.95,5.00,2457.75,96.00,47188.80
TBC Jewel Luxury Gel 600/,PCS,0.00,0.00,0.00,0.00,1.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,1.00,406.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,813.60
TBC Jewel Luxury S/W Scrub 600/,PCS,0.00,0.00,0.00,0.00,1.00,406.80,0.00,0.00,0.00,0.00,2.00,813.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1220.40
TBC K FACTOR SHAMPOO 200ml 195/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,13.00,1718.73,10.00,1322.10,13.00,1784.81,2.00,264.42,3.00,396.63,0.00,0.00,5.00,760.18,3.00,396.63,0.00,0.00,49.00,6643.50
TBC LACTO TAN CLEAR 50 80/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,6.00,325.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,325.44
TBC MATTIFYING CREAMSFP 30 50ML 199/,PCS,5.00,866.84,23.00,3103.20,4.00,539.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,4509.73
TBC Melon Tea Tree Astrigent 100ml 155/-,PCS,12.00,1261.08,15.00,1576.35,6.00,630.54,15.00,1576.35,10.00,1050.90,12.00,1261.08,6.00,630.54,12.00,1261.08,0.00,0.00,3.00,315.27,0.00,0.00,6.00,630.54,97.00,10193.73
TBC Navratna Facial Kit 795/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,539.01,1.00,539.01
TBC Neem & Alovera Facewash 100gm 95/,PCS,27.00,2014.38,32.00,2061.12,39.00,2695.53,12.00,772.92,0.00,0.00,37.00,2383.17,10.00,644.10,24.00,1545.84,6.00,386.46,15.00,1014.44,33.00,2125.53,18.00,1159.38,253.00,16802.87
TBC Orange Face Wash 100ml 140/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2278.08,19.00,1945.82,31.00,2942.52,12.00,1139.04,12.00,1139.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,9444.50
TBC Papaya Anti Blemish Kit 260g 795/-,PCS,0.00,0.00,2.00,1078.02,0.00,0.00,0.00,0.00,1.00,539.01,0.00,0.00,6.00,3234.06,0.00,0.00,0.00,0.00,3.00,1617.03,3.00,1617.03,5.00,2695.05,20.00,10780.20
TBC Papaya Cream 100g 140/-,PCS,61.00,6060.60,30.00,2847.60,17.00,1613.64,33.00,3132.36,15.00,1423.80,24.00,2278.08,15.00,1423.80,27.00,2562.84,29.00,2752.68,0.00,0.00,0.00,0.00,24.00,2278.08,275.00,26373.48
TBC Papaya Cream 50g 80/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,650.88,18.00,1057.66,14.00,759.36,7.00,379.68,51.00,2847.58
TBC Papaya Face Wash 100ml 145/-,PCS,26.00,2789.51,26.00,2556.06,14.00,1376.34,12.00,1179.72,28.00,2752.68,28.00,2752.68,15.00,1474.65,19.00,1867.89,12.00,1179.72,18.00,1769.58,27.00,2654.37,24.00,2359.44,249.00,24712.64
TBC PAPAYA FACIAL KIT 750/-,PCS,4.00,2034.00,10.00,5085.00,6.00,3051.00,3.00,1525.50,11.00,5593.50,14.00,7119.00,3.00,1525.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,25933.50
TBC Papaya HR Cream 50gm 72/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,3.00,146.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,146.45
TBC Papaya Kit 55g 285/,PCS,9.00,2289.69,21.00,4057.83,3.00,579.69,3.00,579.69,19.00,3671.37,6.00,1159.38,27.00,5217.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,17554.86
TBC PAPAYA PACK 100ml 140/-,PCS,12.00,1110.56,9.00,854.28,18.00,1708.56,9.00,854.28,14.00,1328.88,9.00,854.28,6.00,569.52,3.00,284.76,18.00,1708.56,6.00,569.52,15.00,1423.80,10.00,949.20,129.00,12216.20
TBC PAPAYA SCRUB 100G 150/-,PCS,20.00,2275.50,24.00,2440.80,7.00,711.90,6.00,610.20,19.00,1932.30,27.00,2745.90,19.00,1932.30,21.00,2135.70,9.00,915.30,10.00,1093.26,9.00,915.30,12.00,1220.40,183.00,18928.86
TBC Party Glow Kit 55g 285/-,PCS,6.00,1526.46,2.00,386.46,12.00,2318.76,0.00,0.00,0.00,0.00,13.00,2511.99,3.00,579.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,7323.36
TBC Pear Face wash 100ml 165/-,PCS,6.00,671.22,0.00,0.00,18.00,2013.66,3.00,335.61,0.00,0.00,15.00,1678.05,18.00,2013.66,0.00,0.00,3.00,335.61,0.00,0.00,0.00,0.00,0.00,0.00,63.00,7047.81
TBC Pearl Facial Kit 285/-,Pcs.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,966.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,966.15
TBC Pearl Whitening day Cream 50g 295/-,PCS,17.00,3685.14,12.00,2400.12,7.00,1400.07,2.00,400.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,7885.35
TBC POWER D TAN + PACK  100ml 399/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,2.00,541.04,3.00,811.56,2.00,541.04,3.00,811.57,3.00,811.57,3.00,811.57,0.00,0.00,0.00,0.00,3.00,811.57,19.00,5139.92
TBC POWER D TAN ++ SCRUB 100ml 399/-,PCS,5.00,1352.61,10.00,2705.23,6.00,1623.12,2.00,541.04,12.00,3246.27,5.00,1352.61,0.00,0.00,3.00,811.57,3.00,811.57,0.00,0.00,3.00,811.56,5.00,1352.61,54.00,14608.19
TBC Power D Tan Face Wash 135/-,PCS,12.00,1359.18,43.00,3935.79,0.00,0.00,33.00,3020.49,24.00,2196.72,21.00,1922.13,5.00,457.65,15.00,1372.95,18.00,1647.54,6.00,549.18,18.00,1647.54,6.00,549.18,201.00,18658.35
TBC POWER D TAN FACE WASH 70/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,9.00,427.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,569.52,0.00,0.00,9.00,427.14,0.00,0.00,30.00,1423.80
TBC POWER D TAN KIT MINI 15GM 285/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,193.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,193.23
TBC PRO D TAN BLEACH+PACK 725/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1966.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1474.65,0.00,0.00,7.00,3440.85
TBC Real Basil face wash 50ml 80/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,1.00,54.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,54.24
TBC Repair Day GEL Cream 550/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1491.60,0.00,0.00,7.00,2610.30,6.00,2237.40,3.00,1118.70,4.00,1491.60,1.00,372.90,2.00,745.80,2.00,745.80,29.00,10814.10
TBC Repair Furming Mask 550/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,9.00,3356.10,0.00,0.00,1.00,372.90,0.00,0.00,0.00,0.00,2.00,745.80,1.00,372.90,0.00,0.00,0.00,0.00,13.00,4847.70
TBC Repair Gel Scrub 100ml 425/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,2.00,576.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,576.30,1.00,288.15,0.00,0.00,0.00,0.00,5.00,1440.75
TBC Repair Serum 50g 550/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,9.00,3356.10,0.00,0.00,1.00,372.90,4.00,1491.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,5220.60
TBC ROSE Hair Removal Cream 50gm 72/,PCS,0.00,0.00,0.00,0.00,6.00,292.90,3.00,146.45,0.00,0.00,0.00,0.00,12.00,585.79,0.00,0.00,24.00,1171.58,12.00,585.79,0.00,0.00,0.00,0.00,57.00,2782.51
TBC Rose N Wine Facial Kit 400g 700/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,8.00,3796.80,5.00,2373.00,4.00,1898.40,13.00,6169.80,3.00,1423.80,0.00,0.00,2.00,949.20,5.00,2373.00,1.00,474.60,41.00,19458.60
TBC Rose N Wine Facial Kit 55g 285/-,PCS,0.00,0.00,0.00,0.00,10.00,1932.30,0.00,0.00,5.00,966.15,4.00,772.92,10.00,1932.30,0.00,0.00,2.00,386.46,6.00,1159.38,6.00,1159.38,6.00,1159.38,49.00,9468.27
TBC Satin Glow Facial Kit 400g 4in1 700/,PCS,1.00,474.60,6.00,2847.60,3.00,1423.80,1.00,474.60,6.00,2847.60,2.00,949.20,5.00,2373.00,2.00,949.20,1.00,474.60,5.00,2373.00,0.00,0.00,2.00,949.20,34.00,16136.40
TBC SKIN WHITENING NANO KIT 850/-,PCS,9.00,5186.70,2.00,1152.60,2.00,1152.60,0.00,0.00,5.00,2881.50,0.00,0.00,3.00,1728.90,0.00,0.00,1.00,576.30,0.00,0.00,2.00,1152.60,1.00,576.30,25.00,14407.50
TBC Skinlift Rose &Wine Facial Kit 1250/,PCS,4.00,3390.00,4.00,3390.00,4.00,3390.00,3.00,2542.50,3.00,2542.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,15255.00
TBC Softing Cleansing Butter 375/-,PCS,1.00,375.00,0.00,0.00,0.00,0.00,2.00,508.50,3.00,762.75,0.00,0.00,0.00,0.00,0.00,0.00,2.00,508.50,1.00,254.25,2.00,508.50,0.00,0.00,11.00,2917.50
TBC SPF 45 120ml 299/-,PCS,20.00,4247.00,27.00,5473.49,0.00,0.00,0.00,0.00,0.00,0.00,14.00,2838.10,13.00,2635.38,0.00,0.00,10.00,2027.21,1.00,202.72,0.00,0.00,7.00,1419.05,92.00,18842.95
TBC SPF 70 60ml 399/-,PCS,10.00,2705.21,12.00,3246.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2164.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,8115.65
TBC SPF Oil Free Gel 100ml 229/-,PCS,0.00,0.00,0.00,0.00,12.00,2010.62,0.00,0.00,4.00,621.04,10.00,1552.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,465.79,0.00,0.00,29.00,4650.07
TBC Sun Block BB Cream 60ml 199/-,PCS,30.00,4047.66,19.00,2563.52,43.00,5801.64,9.00,1214.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,13627.12
TBC SUNSCREEN GEL SPF 20 100ml 229/-,PCS,6.00,931.57,14.00,2173.67,3.00,465.79,0.00,0.00,0.00,0.00,0.00,0.00,3.00,465.79,0.00,0.00,2.00,310.52,0.00,0.00,0.00,0.00,2.00,310.52,30.00,4657.86
TBC SUNSCREEN GEL SPF 20 60ml 149/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,909.20,2.00,202.04,0.00,0.00,0.00,0.00,0.00,0.00,3.00,303.07,0.00,0.00,14.00,1414.31
TBC SUNSCREEN LOTION SPF 20 179/-,PCS,23.00,2906.61,18.00,2184.53,12.00,1629.26,10.00,1213.63,6.00,728.17,6.00,728.17,5.00,606.81,0.00,0.00,0.00,0.00,3.00,364.09,9.00,1092.26,0.00,0.00,92.00,11453.53
TBC SUNSCREEN LOTION SPF 20 60m 99/-,PCS,9.00,795.37,17.00,1141.08,0.00,0.00,0.00,0.00,0.00,0.00,15.00,1006.83,2.00,134.24,0.00,0.00,9.00,604.10,0.00,0.00,18.00,1208.19,0.00,0.00,70.00,4889.81
TBC SUNSCREEN MATTIFYING CREAM 349/-,PCS,22.00,5542.82,6.00,1419.73,17.00,4247.34,7.00,1656.36,0.00,0.00,18.00,4259.19,14.00,3312.71,0.00,0.00,8.00,1892.97,4.00,946.49,0.00,0.00,3.00,709.87,99.00,23987.48
TBC Vitamin-E Lotion 300ml 135/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1098.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1098.36
TBC WHEAT NOURISH MASSAGE CREAM 350G 475,PCS,0.00,0.00,3.00,966.15,4.00,1288.20,0.00,0.00,0.00,0.00,0.00,0.00,2.00,644.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2898.45
TBC WHEAT NOURISH MASSAGE CREAM 50G 245/,PCS,5.00,988.33,0.00,0.00,5.00,830.55,0.00,0.00,4.00,664.44,4.00,747.48,8.00,1328.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,4559.68
TBC Whitening &Brightening Mask 100G 190,PCS,6.00,772.92,8.00,1030.56,21.00,2705.22,3.00,386.46,13.00,1674.66,9.00,1159.38,0.00,0.00,6.00,772.92,3.00,386.46,6.00,772.92,6.00,772.92,3.00,386.46,84.00,10820.88
Te A Me  Assam 100's,PCS,0.00,0.00,18.00,2171.88,0.00,0.00,0.00,0.00,0.00,0.00,90.00,11602.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,13774.16
Te A Me  ASSAM GOLD 100's,PCS,0.00,0.00,0.00,0.00,36.00,2118.86,0.00,0.00,900.00,49140.00,432.00,24468.34,540.00,29700.00,1.00,59.17,648.00,36481.38,0.00,0.00,84.00,5262.56,360.00,21301.72,3001.00,168532.03
Te A Me  ASSORTED GREEN TEA GIFT BOX,PCS,0.00,0.00,5.00,1465.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1465.10
Te A Me  Long Leaf Green Tea 200gm,PCS,24.00,2880.00,24.00,2895.60,0.00,0.00,0.00,0.00,247.00,29651.67,33.00,3975.01,78.00,9380.00,84.00,10100.00,154.00,18720.50,232.00,27990.42,125.00,15336.35,125.00,15068.31,1126.00,135997.86
Te A Me APPLE CINNAMON 25's,PCS,0.00,0.00,86.00,13340.32,5.00,782.15,6.00,1042.80,34.00,5305.72,10.00,1458.04,23.00,3277.57,21.00,3080.95,17.00,2782.51,213.00,34282.87,23.00,3824.53,31.00,5082.15,469.00,74259.61
Te A Me Assam 25's,PCS,156.00,6923.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,371.42,24.00,1323.89,0.00,0.00,0.00,0.00,188.00,8618.71
Te A Me CARDOMOM 100's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,1.00,282.15,36.00,5485.72,90.00,15157.72,72.00,10971.42,0.00,0.00,0.00,0.00,36.00,6720.00,108.00,17324.16,0.00,0.00,343.00,55941.17
Te A Me CARDOMOM 25's,PCS,0.00,0.00,24.00,2482.08,24.00,2285.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,4767.80
Te A Me CARDOMOM TURMERIC 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,12813.60,132.00,14201.74,0.00,0.00,252.00,27015.34
Te A Me CHAMOMILE 25's,PCS,232.00,35527.21,121.00,18752.76,77.00,11980.83,-6.00,-882.18,138.00,23325.40,26.00,3944.92,6.00,901.10,64.00,9667.12,230.00,36418.44,264.00,39618.32,160.00,25314.48,89.00,13391.94,1401.00,217960.34
Te A Me Classic Assam 100's,PCS,147.00,9834.81,265.00,18054.58,171.00,11668.15,272.00,18564.96,357.00,24472.03,356.00,24924.54,80.00,5506.28,190.00,13087.87,410.00,27961.10,349.00,23878.83,333.00,22887.51,224.00,15349.70,3154.00,216190.36
Te A Me CRANBERRY APPLE 25's,PCS,108.00,16433.92,67.00,10391.56,41.00,6349.39,120.00,18597.40,145.00,23073.42,13.00,2108.75,6.00,823.72,19.00,2986.39,46.00,7318.46,218.00,34953.67,66.00,11247.02,68.00,11085.12,917.00,145368.82
Te A Me DARJEELING 25's,PCS,0.00,0.00,48.00,4964.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,4964.16
Te A Me EARL GREY 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2633.14,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2633.14
Te A Me ENGLISH BREAKFAST 100's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1441.01,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1441.01
Te A Me GINGER 100's,PCS,0.00,0.00,0.00,0.00,36.00,5485.72,0.00,0.00,0.00,0.00,54.00,8589.26,108.00,18311.30,0.00,0.00,72.00,14679.78,0.00,0.00,72.00,10604.16,0.00,0.00,342.00,57670.22
Te A Me GINGER 25's,PCS,0.00,0.00,0.00,0.00,24.00,2285.72,0.00,0.00,0.00,0.00,54.00,5214.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,7500.00
Te A Me GREEN MINT LEMON GINGER 25's,PCS,34.00,3314.34,0.00,0.00,0.00,0.00,-11.00,-1045.72,442.00,48759.14,135.00,15195.48,48.00,5266.24,114.00,12836.54,174.00,19748.64,384.00,42289.57,39.00,4292.60,36.00,3949.74,1395.00,154606.57
Te A Me GREEN TEA 100's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,36.00,11108.56,36.00,9085.72,45.00,12017.20,27.00,6814.28,0.00,0.00,6.00,1632.68,0.00,0.00,18.00,4190.58,10.00,2850.00,178.00,47699.02
Te A Me GREEN TEA 100's Promo,PCS,36.00,7423.06,78.00,16065.72,78.00,15917.34,80.00,16509.99,158.00,35266.35,157.00,36460.66,37.00,8258.08,47.00,10564.05,296.00,67508.39,114.00,25531.98,196.00,43996.92,0.00,0.00,1277.00,283502.54
Te A Me GREEN TEA 10's,PCS,0.00,0.00,144.00,7148.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,7148.16
Te A Me GREEN TEA 25's,PCS,117.00,10264.74,48.00,4443.78,35.00,3075.73,-17.00,-1408.17,214.00,19791.77,152.00,15201.10,314.00,32242.28,130.00,13697.12,470.00,48535.98,286.00,29531.72,76.00,7858.56,36.00,3719.98,1861.00,186954.59
Te A Me HONEY LEMON GREEN 25's,PCS,65.00,6696.41,159.00,16390.06,149.00,15146.20,83.00,8548.44,518.00,56771.50,347.00,39046.10,128.00,14043.44,134.00,14875.44,520.00,57241.48,360.00,39627.91,91.00,10262.92,181.00,19929.94,2735.00,298579.84
Te A Me Ice Brew Five Flavour 15's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3807.46,0.00,0.00,24.00,3807.46,0.00,0.00,0.00,0.00,24.00,3701.70,120.00,19037.30,0.00,0.00,192.00,30353.92
Te A Me Ice Brews Lemon 18's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4320.00,95.00,17100.00,24.00,4320.00,0.00,0.00,143.00,25740.00
Te A Me Ice Brews Lychee 18's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4759.32,0.00,0.00,24.00,4759.32,0.00,0.00,0.00,0.00,24.00,4627.12,24.00,4759.32,0.00,0.00,96.00,18905.08
Te A Me Ice Brews Mint Green 18's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4320.00,48.00,8640.00,72.00,12960.00,0.00,0.00,144.00,25920.00
Te A Me Ice Brews Peach 18's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4759.32,0.00,0.00,24.00,4759.32,0.00,0.00,48.00,9518.64,0.00,0.00,0.00,0.00,0.00,0.00,96.00,19037.28
Te A Me Ice Brews Wild Berries 18's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4200.00,24.00,4320.00,0.00,0.00,48.00,8640.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,17160.00
Te A Me JASMINE LEMONGRASS 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,642.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,642.86
Te A Me KASHMIRI KAHWA 25's,PCS,67.00,7344.32,78.00,8586.20,24.00,2633.04,116.00,12751.21,190.00,22637.66,179.00,22257.73,171.00,22740.85,150.00,18212.90,323.00,40157.65,346.00,41655.76,93.00,11548.03,160.00,19326.99,1897.00,229852.34
Te A Me LEMON 25's,PCS,12.00,892.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,892.08
Te A Me Loose Tea Insti 250gm,PCS,7.00,840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2880.00,60.00,7200.00,48.00,5760.00,0.00,0.00,139.00,16680.00
Te A Me MASALA 100's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,10971.42,36.00,5061.26,108.00,18311.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.00,34343.98
Te A Me MASALA 100's Env,PCS,0.00,0.00,0.00,0.00,6.00,2121.42,4.00,1414.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,10604.16,0.00,0.00,82.00,14139.86
