Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
TBC Papaya Anti Blemish Kit 260g 795/-,PCS,3.00,1617.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1617.03
TBC Papaya Cream 100g 140/-,PCS,12.00,1139.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1139.04
TBC Papaya Face Wash 100ml 145/-,PCS,36.00,3539.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,3539.16
TBC PAPAYA PACK 100ml 140/-,PCS,12.00,1139.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1139.04
TBC PAPAYA SCRUB 100G 150/-,PCS,12.00,1220.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1220.40
TBC POWER D TAN + PACK  100ml 399/-,PCS,9.00,2434.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2434.70
TBC POWER D TAN ++ SCRUB 100ml 399/-,PCS,6.00,1623.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1623.14
TBC Power D Tan Face Wash 135/-,PCS,18.00,1647.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1647.54
TBC Repair Day GEL Cream 550/-,PCS,2.00,745.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,745.80
TBC ROSE Hair Removal Cream 50gm 72/,PCS,24.00,1171.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1171.58
TBC Rose N Wine Facial Kit 400g 700/-,PCS,2.00,949.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,949.20
TBC Rose N Wine Facial Kit 55g 285/-,PCS,6.00,1159.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1159.38
TBC SKIN WHITENING NANO KIT 850/-,PCS,2.00,1152.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1152.60
TBC SPF 45 120ml 299/-,PCS,27.00,5473.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,5473.49
TBC SPF Oil Free Gel 100ml 229/-,PCS,5.00,776.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,776.31
TBC SUNSCREEN GEL SPF 20 100ml 229/-,PCS,3.00,465.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,465.79
TBC SUNSCREEN LOTION SPF 20 179/-,PCS,3.00,364.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,364.09
TBC SUNSCREEN LOTION SPF 20 60m 99/-,PCS,13.00,872.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,872.59
TBC SUNSCREEN MATTIFYING CREAM 349/-,PCS,9.00,2129.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2129.61
TBC Vitamin-E Lotion 300ml 135/-,PCS,8.00,732.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,732.24
TBC Whitening &Brightening Mask 100G 190,PCS,6.00,772.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,772.92
Te A Me  Assam 100's,PCS,0.00,0.00,0.00,0.00,54.00,8100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,8100.00
Te A Me  ASSAM GOLD 100's,PCS,0.00,0.00,758.00,39735.78,40.00,3580.46,0.00,0.00,10.00,928.58,402.00,21221.14,0.00,0.00,0.00,0.00,468.00,20664.00,0.00,0.00,0.00,0.00,0.00,0.00,1678.00,86129.96
Te A Me  Long Leaf Green Tea 200gm,PCS,63.00,7655.23,0.00,0.00,21.00,2555.01,29.00,3528.33,0.00,0.00,0.00,0.00,-16.00,-2084.99,16.00,1930.40,24.00,2880.00,72.00,8640.00,24.00,2880.00,24.00,2880.00,257.00,30863.98
Te A Me APPLE CINNAMON 25's,PCS,19.00,3088.23,8.00,1262.98,11.00,1848.27,21.00,3574.86,24.00,3934.58,0.00,0.00,88.00,13207.92,120.00,18997.92,0.00,0.00,0.00,0.00,2.00,336.86,0.00,0.00,293.00,46251.62
Te A Me Assam 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1245.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1245.36
Te A Me CARDOMOM TURMERIC 25's,PCS,23.00,2455.94,64.00,6484.00,0.00,0.00,24.00,2598.30,48.00,5196.62,-24.00,-2086.98,-11.00,-1272.46,24.00,2547.12,11.00,1223.51,22.00,2447.04,0.00,0.00,0.00,0.00,181.00,19593.09
Te A Me CHAMOMILE 25's,PCS,125.00,18858.77,9.00,1364.11,72.00,10913.08,0.00,0.00,0.00,0.00,-1.00,-142.38,0.00,0.00,336.00,49920.96,20.00,3114.40,96.00,14650.18,0.00,0.00,76.00,11535.72,733.00,110214.84
Te A Me Classic Assam 100's,PCS,133.00,9114.10,0.00,0.00,72.00,4955.66,0.00,0.00,104.00,7174.86,71.00,4891.01,-18.00,-1323.78,461.00,31667.71,223.00,15613.39,90.00,6126.70,64.00,4371.12,51.00,3476.33,1251.00,86067.10
Te A Me CRANBERRY APPLE 25's,PCS,18.00,3000.36,44.00,7739.88,7.00,1170.05,29.00,4754.29,19.00,3114.87,-12.00,-1396.16,0.00,0.00,96.00,15427.44,45.00,7579.45,24.00,3880.68,0.00,0.00,24.00,3880.68,294.00,49151.54
Te A Me DARJEELING 25's,PCS,0.00,0.00,-6.00,-641.35,0.00,0.00,24.00,2571.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1930.07
Te A Me ENGLISH BREAKFAST 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2490.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2490.72
Te A Me Exotic Brew Pyramin,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,152.38,0.00,0.00,2.00,152.38
Te A Me GINGER 100's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,36.00,4809.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,4809.24
Te A Me GINGER TULSI HONEY 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2724.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2724.24
Te A Me GREEN MINT LEMON GINGER 25's,PCS,67.00,7350.88,309.00,33146.40,0.00,0.00,-4.00,-438.86,0.00,0.00,0.00,0.00,144.00,14944.32,24.00,2647.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.00,57650.18
Te A Me GREEN TEA 100's,PCS,0.00,0.00,0.00,0.00,36.00,10800.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.00,-965.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,9834.28
Te A Me GREEN TEA 100's Promo,PCS,72.00,16138.56,0.00,0.00,23.00,5141.07,0.00,0.00,4.00,928.58,8.00,1857.14,0.00,0.00,10.00,2240.70,18.00,4011.42,18.00,4011.42,36.00,8022.84,0.00,0.00,189.00,42351.73
Te A Me GREEN TEA 25's,PCS,103.00,10627.76,213.00,21213.75,1.00,104.28,36.00,3807.50,2.00,214.28,4.00,428.58,29.00,2821.41,72.00,7446.48,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2633.14,484.00,49297.18
Te A Me HONEY LEMON GREEN 25's,PCS,222.00,24464.88,92.00,10174.63,15.00,1668.58,22.00,2447.26,2.00,228.58,0.00,5.23,-22.00,-2614.86,96.00,10589.76,48.00,5282.02,34.00,3776.00,24.00,2633.14,24.00,2633.14,557.00,61288.36
Te A Me Ice Brew Five Flavour 15's,PCS,48.00,7614.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,4633.74,0.00,0.00,0.00,0.00,0.00,0.00,77.00,12248.66
Te A Me Ice Brews Lychee 18's,PCS,0.00,0.00,0.00,0.00,7.00,1542.38,0.00,0.00,0.00,0.00,0.00,0.00,17.00,3129.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4671.57
Te A Me Ice Brews Mint Green 18's,PCS,11.00,2029.25,11.00,1980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4009.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,8019.17
Te A Me Ice Brews Peach 18's,PCS,0.00,0.00,0.00,0.00,12.00,2575.21,48.00,9650.84,0.00,0.00,0.00,0.00,84.00,15461.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,27687.93
Te A Me Ice Brews Wild Berries 18's,PCS,0.00,0.00,0.00,0.00,7.00,1312.51,102.00,18645.00,0.00,0.00,0.00,0.00,75.00,12510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,4320.00,208.00,36787.51
Te A Me JASMINE LEMONGRASS 25's,PCS,0.00,0.00,5.00,571.42,0.00,0.00,-4.00,-438.86,0.00,0.00,0.00,0.00,117.00,12142.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.00,12274.82
Te A Me KASHMIRI KAHWA 25's,PCS,188.00,22613.04,239.00,27911.06,2.00,243.34,67.00,8163.60,0.00,0.00,0.00,0.00,42.00,4602.52,66.00,7962.90,0.00,0.00,48.00,5759.08,48.00,5760.00,24.00,2880.00,724.00,85895.54
Te A Me Loose Tea Insti 250gm,PCS,12.00,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1440.00
Te A Me MASALA 100's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,36.00,4809.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,4809.24
Te A Me MASALA 25's,PCS,138.00,15172.13,121.00,13275.43,0.00,0.00,24.00,2633.28,0.00,0.00,-1.00,-104.49,109.00,11312.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,391.00,42288.37
Te A Me ORANGE GINGER 25's,PCS,26.00,4257.49,9.00,1461.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.00,-1226.18,2.00,336.86,5.00,842.17,0.00,0.00,0.00,0.00,0.00,0.00,35.00,5672.33
Te A Me PEPPERMINT 25's,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,7770.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,7770.56
Te A Me STRAWBERRY CREAM 25's,PCS,-1.00,-106.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-106.25
Te A Me TULSI GREEN 25's,PCS,134.00,14733.74,277.00,29534.71,1.00,111.24,23.00,2560.00,48.00,5339.42,1.00,109.72,15.00,1421.00,48.00,5294.88,24.00,2633.14,64.00,7094.86,0.00,0.00,0.00,0.00,635.00,68832.71
Trade Expences & Promotions,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75000.00,0.00,75000.00
Vanesa Deo Queen 100gm 200/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,15.00,1779.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,1779.66
Vasmol Jasmine Hair Oil -200ml,PCS,1.00,57.62,8.00,439.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,343.22,0.00,0.00,15.00,840.26
Vasmol Jasmine Hair Oil -300ml,PCS,2.00,162.72,1.00,81.36,0.00,0.00,0.00,0.00,0.00,0.00,1.00,74.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,457.62,0.00,0.00,10.00,775.94
Vasmol Shehnai Natural Heena -150gm,PCS,0.00,0.00,64.00,2070.20,18.00,610.16,91.00,2982.66,95.00,3187.24,18.00,563.28,72.00,2341.36,6.00,203.38,30.00,1016.92,18.00,610.18,24.00,813.60,48.00,1627.20,484.00,16026.18
Vasmol Yogiraj Ayur Oil 200,PCS,0.00,0.00,6.00,482.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,542.42,0.00,0.00,12.00,1024.56
Vasocare Herbal Skin Jelly. 25 ml,PCS,69.00,1971.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,1971.42
Vasocare Petroleum Jelly. 50 ml,PCS,31.00,1439.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,1439.28
Vegas Pefume POP 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,22.00,2580.82,0.00,0.00,46.00,5345.14
Vegas Perfume Black 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,98.00,11496.38,7.00,821.17,129.00,15081.87
Vegas Perfume Blue 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,104.00,12200.24,7.00,821.17,135.00,15785.73
Vegas Perfume Bold 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,30.00,3519.30,7.00,821.17,61.00,7104.79
Vegas Perfume Cool 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,5161.64,7.00,821.17,51.00,5982.81
Vegas Perfume Flower 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,104.00,12200.24,7.00,821.17,135.00,15785.73
Vegas Perfume Night 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,102.00,11965.62,7.00,821.17,133.00,15551.11
Vegas Perfume Red 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,104.00,12200.24,7.00,821.17,135.00,15785.73
Vegas Perfume Sherry 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2764.32,102.00,11965.62,7.00,821.17,133.00,15551.11
Vegas Perfume Trance 50ml 299/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2487.84,104.00,12200.24,7.00,821.17,135.00,15509.25
VICCO  DALCH TOOTHPASTE 160GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,4320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,4320.00
VICCO  SAUNF TOOTHPASTE 160GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,685.72,10.00,720.00,70.00,5040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,6445.72
VICCO BODY Lotion 300ML,PCS,0.00,0.00,0.00,0.00,0.00,0.00,5.00,860.00,0.00,0.00,0.00,0.00,80.00,6880.00,40.00,3440.00,1.00,86.00,118.00,10148.00,0.00,0.00,0.00,0.00,244.00,21414.00
VICCO NARAYANI CREAM 30G,PCS,0.00,0.00,0.00,0.00,12.00,816.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,816.00
VICCO NARAYANI SPRAY 45G,PCS,0.00,0.00,30.00,2352.00,18.00,1348.80,6.00,470.40,0.00,0.00,12.00,940.80,18.00,1411.20,6.00,470.40,18.00,1411.20,12.00,940.80,0.00,0.00,0.00,0.00,120.00,9345.60
VICCO SF TOOTHPASTE 160GM,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,746.66,10.00,784.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1530.66
VICCO SKIN CRM TURMERIC  50G,PCS,611.00,87313.78,784.00,112268.80,1200.00,171840.00,498.00,71313.60,720.00,103104.00,522.00,74750.40,594.00,85060.80,632.00,90502.40,574.00,82196.80,611.00,87454.28,360.00,51552.00,256.00,36659.20,7362.00,1054016.06
VICCO SKIN CRM TURMERIC 15G,PCS,42.00,2049.60,42.00,2116.80,24.00,1209.60,56.00,2822.40,110.00,5544.00,117.00,5896.80,27.00,1360.80,196.00,10044.12,154.00,7761.60,96.00,4838.40,110.00,5572.08,197.00,10253.85,1171.00,59470.05
VICCO SKIN CRM TURMERIC 30G,PCS,662.00,62579.42,735.00,69629.60,317.00,30044.00,514.00,48760.00,378.00,35947.20,246.00,23412.80,539.00,51312.80,533.00,50741.60,296.00,28179.20,322.00,30600.40,459.00,43696.80,304.00,28940.80,5305.00,503844.62
VICCO SKIN CRM TURMERIC 70G,PCS,286.00,50403.44,456.00,81350.40,218.00,38891.20,207.00,36893.08,368.00,65651.20,306.00,54590.40,222.00,39604.80,382.00,68148.80,172.00,30684.80,310.00,55253.02,101.00,18018.40,193.00,34440.12,3221.00,573929.66
VICCO SKIN CRM WSO 15G,PCS,12.00,355.20,84.00,2620.80,16.00,499.20,0.00,0.00,0.00,0.00,0.00,0.00,24.00,748.80,36.00,1123.20,24.00,748.80,16.00,499.20,6.00,187.20,52.00,1622.40,270.00,8404.80
VICCO SKIN CRM WSO CRM 30G,PCS,250.00,12985.14,876.00,48100.80,463.00,25187.20,456.00,24806.40,582.00,31660.80,414.00,22521.60,502.00,27553.60,658.00,35795.20,434.00,23001.60,484.00,19737.60,454.00,18473.92,426.00,16838.40,5999.00,306662.26
VICCO SKIN CRM WSO CRM 60G,PCS,30.00,3000.00,80.00,8320.00,40.00,4160.00,100.00,10275.42,76.00,7883.24,94.00,9785.90,72.00,7488.00,51.00,5304.00,28.00,2912.00,30.00,3120.00,18.00,1872.00,49.00,5096.00,668.00,69216.56
VICCO SUGAR FREE TOOTHPASTE 100,PCS,157.00,9043.20,117.00,6739.20,93.00,5356.80,5.00,288.00,0.00,0.00,12.00,940.80,7.00,528.00,122.00,8337.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,513.00,31233.60
VICCO Tur (S)Shaving Cream Foam Base 70g,PCS,24.00,1728.00,22.00,1584.00,18.00,1296.00,0.00,0.00,12.00,864.00,24.00,1728.00,24.00,1728.00,34.00,2448.00,0.00,0.00,0.00,0.00,126.00,7761.60,24.00,1478.40,308.00,20616.00
VICCO Tur Shaving Cream Foam Base 70g,PCS,13.00,832.00,24.00,1536.00,18.00,1152.00,18.00,1152.00,24.00,1536.00,33.00,2112.00,0.00,0.00,0.00,0.00,24.00,1286.40,18.00,964.80,23.00,1232.80,0.00,0.00,195.00,11804.00
VICCO TURMERIC CREAM FOAM BASE 30g 40/-,PCS,54.00,1728.00,48.00,1536.00,48.00,1536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,1267.20,0.00,0.00,0.00,0.00,0.00,0.00,186.00,6067.20
VICCO TURMERIC CREAM FOAM BASE 70g,PCS,0.00,0.00,12.00,768.00,12.00,768.00,38.00,2005.34,120.00,6628.58,128.00,7261.80,16.00,1039.78,0.00,0.00,21.00,1461.60,47.00,2486.80,6.00,321.60,48.00,2572.80,448.00,25314.30
VICCO VAJRADANTI PASTE 100 69,PCS,1434.00,79079.54,482.00,26606.40,906.00,50011.20,1360.00,75072.00,840.00,46368.00,1308.00,72201.60,1104.00,60940.80,1296.00,71539.20,738.00,40737.60,1662.00,91742.40,876.00,48355.20,1704.00,94060.80,13710.00,756714.74
VICCO VAJRADANTI PASTE 150g 93/-,PCS,1236.00,91958.40,1316.00,97910.40,974.00,72465.60,1014.00,75441.60,820.00,61008.00,794.00,59073.60,1122.00,83476.80,1062.00,79012.80,736.00,54758.40,1410.00,104904.00,1668.00,125438.40,1122.00,83476.80,13274.00,988924.80
VICCO VAJRADANTI PASTE 200,PCS,467.00,42456.10,210.00,19329.20,169.00,15548.00,552.00,50784.00,333.00,30636.00,329.00,30268.00,411.00,37812.00,264.00,24288.00,588.00,54096.00,396.00,36624.00,267.00,25188.00,178.00,17784.00,4164.00,384813.30
VICCO VAJRADANTI PASTE 50G,PCS,0.00,0.00,204.00,6038.40,40.00,1184.00,54.00,1598.40,96.00,2841.60,108.00,3196.80,0.00,0.00,66.00,1953.60,90.00,2664.00,60.00,1776.00,0.00,0.00,0.00,0.00,718.00,21252.80
VICCO VAJRADANTI POWDER 100G,PCS,174.00,12388.80,26.00,1851.20,48.00,3417.60,15.00,1068.00,18.00,1281.60,42.00,2990.40,21.00,1495.20,39.00,2776.80,6.00,427.20,51.00,3631.20,30.00,2136.00,0.00,0.00,470.00,33464.00
VICCO VAJRADANTI POWDER 200G,PCS,0.00,0.00,0.00,0.00,0.00,0.00,3.00,310.46,0.00,0.00,0.00,0.00,0.00,0.00,8.00,947.20,8.00,947.20,10.00,1056.00,5.00,540.80,1.00,118.40,35.00,3920.06
VICCO VAJRADANTI POWDER 50G,PCS,270.00,10800.00,48.00,1920.00,12.00,494.40,24.00,1017.60,54.00,2289.48,42.00,1780.80,36.00,1526.40,72.00,3052.80,10.00,424.00,54.00,2289.60,65.00,2801.72,0.00,0.00,687.00,28396.80
Visibility & Promotions,N.A.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31216.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7969.00,0.00,3525.42,0.00,3627.80,0.00,46338.32
W SOAP US 125 GM 50/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,1500.98,180.00,5659.44,48.00,1313.90,1235.00,39561.47,96.00,2826.96,24.00,691.44,1631.00,51554.19
W2 Aloevera Gel 100gm 99/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,5439.20,0.00,0.00,104.00,5439.20
W2 Apple Conditioner 500ml 449/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,9961.98,12.00,2846.28,0.00,0.00,54.00,12808.26
W2 Apple Shampoo 1000ml 699/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,15508.92,36.00,11473.68,0.00,0.00,78.00,26982.60
W2 Apple Shampoo 100ml 125/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,5058.92,0.00,0.00,76.00,5058.92
W2 Avocado & Paperment Oil De -Tan & D-P,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,20093.76,48.00,20093.28,0.00,0.00,96.00,40187.04
